RecordID,Restaurant Name,City,Entrée Description
25228,Millies Restaurant and Bakery,Mission Hills,"a combination of fajita-marinated grilled chicken,  refried beans, mixed cheeses, avocado, roasted corn and scallions on a bed of lettuce. topped with our special taco dressing and salsa. also, available with seasoned ground beef instead of chicken"
25234,12 Baltimore,Kansas City,"scrambled eggs, skillet potatoes, cheddar cheese, choice of meat, wrapped in a grilled tortilla, choice of grits or fruit"
25236,Little Water Cantina,Seattle,"assorted local wild mushrooms, fried onions, hazelnut crema chardonnay, thevenet et fils, pierreclos, macon, 09"
25239,El Rincon,Reedley,"large flour rolled with shredded beef and cheese, topped with enchilada sauce, cheese and sour cream served wilh beans and rice."
25241,El Rincon,Reedley,"corn tortillas topped with diced seasoned sirloin, shredded cabbage, onions, cilantro. special sauce and guacamole"
25253,Brandy's Fine Food and Cocktails,Peru,"eggs, sausage, bacon, ham, mushroom, green pepper and cheese wrapped in a tortilla shell. served with steak fries or american fries"
25254,Brandy's Fine Food and Cocktails,Peru,"prime rib, lettuce, tomato and cheese wrapped in a tortilla shell. served with steak fries or american fries"
25257,Green Lemon,Tampa,"grilled mahi, lettuce, black beans, corn, pico de gallo, chicken guacamole, tortilla strips and diced jalapenos with cilantro tarter sauce"
25258,Green Lemon,Tampa,"hard corn tortilla, choice of grilled chicken or beef, lettuce, tomatoes, onions with cheddar cheese, sour cream and guacamole"
25304,Pancho & Lefty's,Saint George,"large flour tortilla filled with refried beans, choice of meat. topped with melted cheese and sauce. beef is topped with enchilada sauce and chicken is topped with salsa verde."
25305,Pancho & Lefty's,Saint George,"large flour tortilla filled with slow roasted shredded pork, beans, onions and cilantro. topped with salsa verde and shredded cheese."
25306,Pancho & Lefty's,Saint George,large flour tortilla filled with beans and chunks of marinated pork. smothered in cheese and chili verde sauce.
25307,Pancho & Lefty's,Saint George,"large flour tortilla filled with carne asada, black beans, rice, pico de gallo and smothered with salsa verde."
25308,Pancho & Lefty's,Saint George,"two soft corn tortillas, grilled tilapia. topped with cabbage and pico de gallo. served with rice and beans."
25309,Pancho & Lefty's,Saint George,"two soft corn tortillas filled with grilled shrimp, topped with cabbage and pico de gallo. served with rice and beans."
25311,Pancho & Lefty's,Saint George,"large flour tortilla filled with shredded beef, lettuce, tomato, onions and cheese. smothered in enchilada sauce. topped with sour cream."
25312,Pancho & Lefty's,Saint George,"fried flour tortilla shell filled with beans, choice of beef or chicken, topped with iceberg lettuce, cheese, tomatoes, sour cream and guacamole."
25313,Pancho & Lefty's,Saint George,"large flour tortilla filled with rice, beans and choice of chicken or beef. smothered in enchilada sauce. topped with cheese, lettuce, tomatoes and sour cream. served with rice and beans."
25319,Arnaldo Richards' Picos,Houston,"filled with your choice of charbroiled chicken or beef fajitas, chile con queso, lettuce, tomatoes and sour cream, served with mexican rice and refried beans"
25320,Arnaldo Richards' Picos,Houston,"filled with your choice of charbroiled beef or chicken fajita, served with charro beans and pico de gallo"
25332,El Torito Grill - Torrance,Torrance,"mesquite-grilled chicken and steak served with shredded cabbage mix, pico de gallo, jack cheese, sour cream, fresh handmade tortillas, pasilla-cilantro green rice, refried black beans, and romaine salad with creamy cilantro-pepita dressing and sweet corn cake"
25333,El Torito Grill - Torrance,Torrance,"choice of mesquite-grilled steak, mesquite-grilled chicken breast, slow-roasted carnitas, or mesquite-grilled fresh fish with pasilla-cilantro rice, served with peruvian beans, fresh avocado relish and sweet corn cake"
25338,Tiko Riko - Great Latin Food,Seattle,"flour tortilla rolled over pan fried tilapia fillet, rspanish rice, carrot and cabbage slaw, house sauce, salsa verde, pico de gallo, and crema."
25339,Tiko Riko - Great Latin Food,Seattle,"pan fried tilapia fillet on a corn tortilla. topped with a house slaw, salsa verde, pico de gallo, sour crper ea. and cheese."
25340,Tiko Riko - Great Latin Food,Seattle,"all served with chopped onions, cilantro and a tasty mild salsa verde. beef (diced marinated tender stper ea. ) , chicken, pork (carnitas style)"
25345,Zendejas Grill And Cantina,Rancho Cucamonga,"7 layer vegetarian burrito filled with beans, cheese, rice, lettuce, tomatoes, sour cream and guacamole."
25370,Zendejas Grill And Cantina,Rancho Cucamonga,"your choice of shredded beef, shredded chicken or carnitas with beans and cheese inside enchilada style. (all meat add 1.25)"
25394,Miss Portland Diner,Portland,"scrambled eggs with cheddar, onions, green pepper, tomato, black olive in a flour tortilla, served with sour cream and salsa"
25403,Hugo's West Hollywood,West Hollywood,"eggs scrambled with sauteed tomatoes, peppers, onions and cilantro. wrapped in a whole wheat tortilla. topped with slightly spicy roasted tomato chipotle sauce and melted mozzarella cheese or parmela cashew cheese. garnished with guacamole. served with breakfast potatoes, turmeric rice, or fresh fruit. can be vegan."
25414,Wobbly Bobby British Pub,Rapid City,"one each - carnitas and chipotle chicken tacos in a handmade flour tortilla topped with pico de gallo, poblano pesto, lime crema and queso fresco."
25415,Wobbly Bobby British Pub,Rapid City,"stuffed with grilled steak, smoked brisket, refried beans, fire-roasted chiles and cheese. topped with melted cheese, pico de gallo, lime crema drizzle and choice of red chile sauce or salsa verde."
25468,Marisa's Mexican Restaurant,La Mirada,"filled with your choice of grilled seasoned steak or chicken breast with bell peppers, onions and guacamole"
25469,Marisa's Mexican Restaurant,La Mirada,"filled with rice, beans, lettuce and your choice of meat topped with guacamole and sour cream smaller version of our super deluxe burrito (above)"
25470,Marisa's Mexican Restaurant,La Mirada,"filled with rice, beans, lettuce and your choice of meat same as jr. burrito without guacamole and sour cream"
25471,Marisa's Mexican Restaurant,La Mirada,"our largest burrito filled with rice, beans, lettuce and your choice of meat topped with guacamole and sour cream"
25476,The Capital Lounge,Albany,"blackened shrimp served in a soft wheat tortilla with cilantro, tomato, lime juice, fresh cabbage, avocado, and a salsa sour cream."
25487,Frida's Contemporary Mexican Cuisine,Overland Park,"young tender pork, marinated in lime juice then roasted in achiote, sweet and sour orange juice and red onions. served with beans."
25505,Cielito Lindo,San Jose,"your choice of chile verde, carnitas, chile colorado, chicken, veggie, shredded beef, carne asada or grilled chicken"
25506,Cielito Lindo,San Jose,"your choice of chile verde, carnitas, chile colorado, chicken, veggie, shredded beef, carne asada or grilled chicken, topped with sauce and jack cheese"
25520,Harvey's Grill and Bar,Saginaw,"grilled tilapia, cajun seasonings, shredded lettuce, pico de gallo, cheddar cheese and lime cilantro aioli in two flour tortillas. served with wild rice"
25531,Ã‚u Láº¡c - Vietnamese Humanese Cuisine,Fountain Valley,"iceberg lettuce wrap with tomato, macadamia sauce, teriyaki, flax, mushroom, bell pepper, coconut, pickles, avocado, cilantro and pistachio crumble."
25538,La Familia,Saint Robert,seasoned shredded beef burrito filled with fresh shredded lettuce and tomatoes then topped off with our spicy cheese sauce. served with refried beans and rice.
25542,La Familia,Saint Robert,"seasoned ground beef and bean burrito topped with enchilada sauce, melted cheese, fresh shredded lettuce, diced tomatoes and sour cream. served with refried beans and rice."
25545,La Familia,Saint Robert,"three crispy corn or soft flour tacos filled with seasoned ground beef, shredded chicken or shredded beef topped with lettuce, cheese and diced tomatoes. served with refried beans and rice."
25546,La Familia,Saint Robert,"three soft corn or flour tacos filled with seasoned steak, cilantro and onions. served with refried beans and rice."
25554,The Flying Squirrel,Chattanooga,"egg, rosemary fries, chorizo, jalapeno, red pepper, pineapple, goat cheese, side of chorizo and veal demi gravy"
25556,Hardee's / Red Burrito,Huntsville,"loaded eggs, crumbled sausage, bacon and diced ham, lots of shredded cheddar cheese, then wrapped in a warm flour tortilla. served with zesty salsa"
25557,Forest Ridge,Broken Arrow,"two scrambled eggs, cheddar cheese, ham and pico de gallo wrapped in a flour tortilla and served with hash browns"
25564,The Grill @ Calvary Chapel,Fort Lauderdale,"scrambled eggs, roasted red peppers, pico de gallo, bacon, cheddar and jack cheese, served with hash browns."
25565,Urban Table,Long Beach,"scrambled eggs, bacon, potatoes, cheese, salsa and sour cream. these oversized burritos are served cut in half and are large enough to share for lighter eaters"
25568,Antonio's Mexican Restaurant & Bar,North Richland Hills,"a fresh grilled tilapia filet with cabbage, diced tomatoes, cilantro, and a delightful baja sauce.served with rice and charros negros."
25574,Jtowns Grill,Jonesboro,"3 flour tortillas with fried catfish, tomato, lettuce, red onion and house made remoulade sauce. served with fries"
25575,Jtowns Grill,Jonesboro,"3 flour tortillas filled with chicken strips, lettuce, tomato, red onion and chipotle sour cream. served with fries"
25576,Jtowns Grill,Jonesboro,"pulled pork, guacamole, refried beans, cheesy rice, fritos, shredded cheese, ranch dressing, bbq sauce all rolled up in a jalapeno cheese tortilla"
25577,Jtowns Grill,Jonesboro,"3 flour tortillas filled with fried shrimp or grilled shrimp, lettuce, tomato, red onion, house made remoulade and guacamole. served with fries"
25585,Carl's Jr.,Missouri City,"a crisp corn tortilla filled with seasoned ground beef, shredded lettuce, beans, hot sauce and american cheese."
25601,Met Bar and Grill Natick,Natick,"sliced skirt steak, scrambled egg, poblano peppers, pepper jack, charred onions, red chimi hollandaise, extra large flour tortilla"
25613,J Morgan's Steakhouse,Montpelier,"white fish with creamy adobe sauce, fresh lime, avocado, shredded cabbage and cilantro in a chipotle wrap."
25618,El Charrito Mexican Restaurant,Wickliffe,crisp and sweetened taco shell stuffed with vanilla or chocolate ice cream and topped with whip cream and chocolate syrup or caramel
25633,Q Q Tortillas Grill,Jamaica,"served in a large fresh tortilla with rice, black beans, cheddar cheese, guacamole, lettuce, tomato and sour cream."
25637,It's Tabu Sushi Bar & Grill,Temecula,"soy paper, crab, shrimp tempura, avocado, cream cheese, cucumber, sprouts, cilantro, spicy mayo, served with tabu homemade salsa"
25649,Hardee's,Evans,loaded with eggs crumbled sausage bacon and diced ham lots of shredded bacon and diced ham lots of shredded cheddar cheese then wrapped in a warm flour tortilla served with zesty salsa
25650,Fiesta Ole Tequila House,Whitehall,"flour tortilla, filled with seasoned lean ground beef or chicken embraced with delicious tomato sauce, fresh lettuce, ripe tomatoes, sour cream and cheese, served with mexican rice and refried beans."
25651,Fiesta Ole Tequila House,Whitehall,"heartwarming, large flour tortilla, filled with seasoned lean, ground beef or chicken embraced with delicious tomato sauce, fresh lettuce, ripe tomatoes, sour cream and cheese, served with mexican rice and refried beans."
25652,Fiesta Ole Tequila House,Whitehall,"grilled tilapia, chipotle mayo, lettuce, and pico de gallo wrapped in three flour tortillas, served with mexican rice and refried beans."
25653,Fiesta Ole Tequila House,Whitehall,"four corn tortillas richly filled withgrilled skirt steak angus prepared with chorizo and chihuahua cheese, an exquisite combination. served with cilantro, onion, hot tomatillo salsa and refried beans."
25654,Fiesta Ole Tequila House,Whitehall,"choice of three flour or four corn tortillas, stuffed with tender steak strips, served with cilantro, onions, pico de gallo, lime and refried beans."
25655,Fiesta Ole Tequila House,Whitehall,"diced boneless pork, bathed and exquisitely marinated, offered with flour (3) or corn tortillas (4), complemented with ripe avocado, pico de gallo and hot tomatillo salsa."
25661,The Original,Portland,"pork green chili -or- veggie verde, scrambled eggs, potatoes, tillamook cheddar, guacamole, sour cream, salsa"
